,Principal Component 1,Principal Component 2,Principal Component 3,Clusters
69,-2.3993848188735276,-1.7679733432005977,0.9789846646256318,2
70,4.4938774469584875,-0.1272744274903088,0.08330183907176326,1
71,6.300798286858681,-1.1460877633775772,1.194583344352831,1
72,-1.666177548835805,-3.2100238416189417,1.1373593298536242,2
73,0.6658326166794647,0.19484487857746152,1.0357887787424034,0
74,-2.130842518644925,-0.5153007083335175,2.416231099706405,2
75,-2.986634384898865,-1.038540810200419,-0.1293392271374966,2
76,-2.711242800919954,-0.33178099081911305,1.3655829643512272,2
77,0.3760345491313105,-1.9020973227446334,-1.0696663153150774,1
78,3.7674609895515094,-2.23045310907916,-0.24312576958374443,1
79,-3.196002935060354,0.360318156438551,-0.904575349023992,2
80,-2.954929255666686,1.6144910468350462,-0.6547385172893628,0
81,-1.0940732352893052,0.2265753779196825,-0.007585802277860018,2
82,4.589387943979018,-1.198250327289479,-0.9996565636478424,1
83,-1.2764513065996397,-0.7212376608612516,-1.6712711819639277,2
84,-2.3698654694120793,-1.656525869059253,-0.6679016817035831,2
85,-2.5815435218215588,-0.3467571581403266,-1.377712813083844,2
86,-2.6431459963379313,-1.3118334742665074,-0.5940071694091285,2
87,-0.2339538809165416,1.3145028290592595,1.511335689980011,0
88,-2.7305360524721016,-0.4248202112646782,-0.08143517873244528,2
89,3.829500266542064,-0.1839082921223397,0.5068943754896142,1
90,0.8531255277544708,-1.3451613208601003,0.09909112027729605,2
91,-2.2722236265447475,-1.246762632729104,1.0437589925884538,2
92,-2.293883859849507,-1.2054172989129501,-0.9354586532096668,2
93,4.107348507192881,1.8206288084247535,1.0611243053264723,0
94,2.8700353839220014,-0.21046629622270563,-0.9457490657139553,1
95,3.764932658236198,-1.5702911772128092,-2.2380529913718017,1
96,-2.720694638778162,-1.4856875820272644,0.2896381934003099,2
97,-2.5943392335690323,1.4243480583699297,-0.5792977150879834,0
98,1.3089895734761687,2.707219961979433,0.6180848698014919,0
99,-1.9494515817966933,-1.0380891077199341,1.4719037703487237,2
100,3.0112666238605263,-0.6670834375151362,-0.505252345423426,1
101,2.368881395487929,1.0588125034298748,-0.03321156149998437,0
102,3.137585766490924,-0.4601041746459871,2.038971321326392,1
103,-0.5169510382741958,1.5543182305892866,-1.4462772635194667,0
104,2.899848569456511,-1.5720848624542403,1.0230405718554452,1
105,-0.8399516874791223,1.77168849939956,0.7358417055824417,0
106,-2.360824598686513,-0.2083332974686775,-0.3553201220159414,2
107,5.100975834409896,-1.5621758375143642,-1.329257052928948,1
108,0.319265929437517,1.512236021624662,3.2001690397350684,0
109,-2.913357212470041,-0.029806173448455663,-0.3445244913439547,2
110,-2.7528135402538694,-0.7935473972165202,-0.3389681626931917,2
111,0.7297803114820889,1.8269438772367164,-0.911712038269689,0
112,-2.1030982850296884,-1.1177038855338381,-0.6617280206054903,2
113,-3.559525726262403,0.19210786714343667,-0.2871194645680364,2
114,-2.487830439820969,-1.7550475597834398,0.9381526650745965,2
115,4.729964650322012,-1.0859067293512772,0.2965593892973004,1
116,2.034824941354184,-1.1609623088462409,0.6962657423485702,1
117,5.93835616872451,-1.8437197129895941,1.284361541458056,1
118,-2.722584554153571,0.7367867143813994,-2.7466463221598936,2
119,-0.15792844910924655,2.557463204692109,-2.898832481320281,0
120,0.38102385595043337,1.3321950110403458,-0.2580722029562405,0
121,-0.8512386954143076,2.769099807835062,0.0351463959067082,0
122,2.479293190110742,-1.0105770376031242,-0.693312009758354,1
123,-2.4952018654258925,2.236202701784164,-0.606733589546011,0
124,3.3948702330166536,-0.3342056472195297,-1.178129386695553,1
125,-2.904021617405885,-1.656041873424169,2.648955710316527,2
126,-3.633947410391833,2.0262392686812625,-1.37557549151625,2
127,-2.769906096103507,-0.743822853792591,-1.2332103229046556,2
128,-2.9007992542251477,-0.13551394669687464,-0.4574692140583112,2
129,5.492500641523993,-0.9766249389969062,0.34819837080618604,1
130,0.38640694468065917,1.002314895969534,-1.0338109657634256,0
131,4.262903307361929,-0.3187573581231636,-0.5231325536357981,1
132,1.2063335563211741,1.0945656294501815,0.1315662271573169,0
133,-1.0992968984243983,0.1740359864945133,1.481198077782129,0
134,-0.6520306578928813,2.0050715073847916,0.5984492553651702,0
135,-2.5209463626980555,-0.7815283756398984,0.611222868608271,2
136,-3.0758771985098994,-1.0758513575773505,0.6447303849487945,2
137,-3.34832157040427,3.0222035525036803,1.6355561055378636,0
138,-0.4610713219635148,-2.3942888553193535,-1.9356080345748294,2
139,-0.6198256385747781,1.2333889840155092,-2.992235986418626,0
140,-0.6979014231418836,1.168350213702305,-0.6757404254651664,2
141,-0.9977807911941621,1.1518422253420717,1.892822193739561,0
142,-2.1175719478824786,-1.392197002664801,0.292226674826094,2
143,1.084645945644059,2.637233360214597,-0.6219640887445524,0
144,2.862612111944582,0.3784039248548265,-0.3361356973099272,1
145,-1.2066834468476202,-0.02774173115443549,0.47142486841826875,0
146,-3.0539291949852023,-0.28806421954803435,-1.1856083428640871,2
147,-1.2168336962119366,-0.995777228780501,-1.1994173334814304,2
148,4.109950224002616,-1.703974642022825,-0.4213905779886997,1
149,-3.66797260701617,0.5008557350226046,-0.7361108193978664,2
150,3.56334154118667,1.7635420239843782,-0.10081697430313423,0
151,-2.811747826778181,-0.2605737411802126,0.2986837544506343,2
152,2.957798628418113,-1.1449714043832209,-0.26904917215132074,1
153,-3.3711724777556493,1.6378382304038075,-1.1958451009110176,2
154,1.9375474570501021,-2.169920054296013,-0.2046262386109844,1
155,0.11813246997039534,-2.5931492400057734,-0.053957417255000445,2
156,4.429880067626679,-2.43077022315574,1.6526425151775597,1
157,-2.8354363165490497,0.5577009481727676,-1.2399806772408404,2
158,-3.3286958201030212,0.10451413895495319,-1.20268593868043,2
159,-2.791115482622981,-0.6593681379113119,0.6106361994520012,2
160,-2.5067237452056497,0.2256535582687681,-1.3945899257840293,2
161,-2.609805145950697,0.6752707545510492,-2.3294302835729033,2
162,-1.5125124437642163,-1.6164303084837826,-0.5724960593456242,2
163,3.803758520525747,2.546743532736143,-0.3076191631973161,0
164,4.4657683680169304,0.8545774538881726,-0.42220706615299747,1
165,-3.2323405622139787,0.40503300104240375,-1.774973834918014,2
166,-3.4366119138453306,0.42505448574519705,-2.927613344075996,2
167,3.829500266542064,-0.1839082921223397,0.5068943754896142,1
168,-1.726955147681436,-0.5209514444554987,-2.066600149055343,2
169,-2.805944230562427,-1.248438054671483,0.27514421927996563,2
170,3.118011895897115,0.21983381474295824,-1.616953681009682,1
171,-2.6162800253058007,-1.0857567268743515,-1.0140846434937474,2
172,-1.4955632933564236,-2.812135619259786,-0.13163617573539826,2
173,-2.9617818545151224,-0.7666020794208096,1.530982473754148,2
174,-2.3146609597099035,-1.6091000963884288,-1.1296087848168352,2
175,-0.011101947879789685,1.300457930108229,0.29259000503068955,0
176,4.616774378517495,-0.7508329327549579,-0.3210086136090486,1
177,-3.0099240434599785,0.8437234562999116,-1.0191419959268113,2
178,-2.5048132639401923,-1.098863553007915,1.4259101094004525,2
179,4.559901768085127,-0.14951091790380655,0.2939488910819227,1
180,-1.9041490101154643,-0.7994198077415762,-0.4702110238022137,2
181,-2.4966576511757816,-0.4800477325899891,0.8589994790544477,2
182,-1.9562891517563434,1.7631465678238973,0.07295460373940271,0
183,-3.5034307243495983,-0.0010270960170878842,-0.49191729922356,2
184,2.0174027499187672,-0.6851414847461658,-1.5491162559410114,1
185,4.3971675519994795,-0.8189350688167591,-1.1234731202481514,1
186,4.525543844420451,-0.47741844497089003,0.03991493779186639,1
187,-2.179226852371017,1.3464418068433384,0.21698514756237397,0
188,-0.10743512269952372,0.5480191819398018,-0.7022062268017027,0
189,4.907171287697872,-2.0406429468463263,0.35132180122034407,1
190,2.389479287206813,1.261541955744915,1.1763541689786134,0
191,4.82307452389176,0.3394853811582203,0.44302049256366804,1
192,-2.9363682669585733,-0.22840579917084664,-0.5433145024628775,2
193,-1.4864833679159573,-3.4925274098675274,1.3104977583941635,2
194,-2.9453622106853037,-1.0721214271503818,0.656726480500096,2
195,-1.4956338590790483,1.4588822370792993,0.11409581945012275,0
196,-2.449528181411314,-0.9297805091201843,-1.3836564049142392,2
197,3.073007858757274,3.2985820101588867,2.3329345101771235,0
198,-1.2147489913351712,0.7324110273608638,-0.23542802387119718,0
199,3.262285996388988,-1.0036507672821997,-1.9538937516014148,1
200,-2.5982595946767657,3.2182532907421066,0.8488210799175194,0
201,-1.6356003456611932,4.035380499509573,0.7244526753055295,0
202,3.9519244355450787,-1.6475395631076695,0.19333901928933966,1
203,-1.0914400840219238,1.6167267187341883,1.0751923144577094,0
204,-3.6553276156512653,-0.5323572575777558,-0.6497985896228681,2
205,4.157274202662692,0.4560109640079804,-2.1102544276493926,1
206,-1.28910099516637,-0.1403555582861427,-0.23398433303185928,2
207,1.6997108792963154,2.2738229387508895,0.8724263932266579,0
208,-1.8486676442968473,-1.7451691288053783,-0.8247483216441587,2
209,2.6163799516857216,-1.6490031968855274,-1.3294572807233473,1
210,0.04854082203587045,1.9879456042592063,-2.647233837699305,0
211,-2.4451788482714973,0.5380005434540363,0.30374648630862106,0
212,2.0767918224113524,2.5635264534572366,1.7318842298703978,0
213,-2.2451665973861954,0.4183297037576768,0.9232392176418042,0
214,-0.48658711598950305,1.4140048945938166,1.7519779786507936,0
215,0.5257245715311574,1.0737258231281188,1.1957918882702763,0
216,4.347720625061023,-0.543717770713858,-0.6169947877765722,1
217,-3.026688227283809,-1.1206317920926505,-0.7298389510178354,2
218,-1.6736040360153108,2.3984583923794744,1.5878767850610722,0
219,3.057716233673841,0.28191951392481784,1.4424970458120312,1
220,-2.865024763019815,-0.8585284153987447,0.08502938248123285,2
221,-1.2572846139109093,-3.6644556307783462,-0.5991376346779576,2
222,1.7682892673363375,2.1790456416892883,-0.7852904101936808,0
223,-2.5789898557930333,-0.9177021367094917,0.6462243025497048,2
224,-2.9665869585182456,-0.9010284330446682,-0.20395775643570502,2
225,0.8612090117913567,0.27192756739937984,-1.1030243065330965,0
226,-2.609413760827563,-1.034939785483313,1.1041663150483072,2
227,-1.7015818939452405,-1.0647884111777663,-2.3458664449975797,2
228,6.132698920413172,-1.1651441007765178,0.3743008389731751,1
229,2.0620563415659015,0.955794963163968,-0.006420226486863209,0
230,-2.8630618995918566,-1.6321437753140267,1.025736441571024,2
231,5.553595213602077,-1.0793952367720425,0.3770585090098161,1
232,1.1452713341522658,3.985075493765818,1.7026290974987655,0
233,-3.3399124900980737,0.21380092245206966,-2.074621057175727,2
234,1.8801181913144434,1.6672523366016316,-0.07943110308706931,0
235,2.297800837970929,2.06801525149488,-0.48557899119961667,0
236,5.887037256755421,-0.22664061076117545,0.8908750456204064,1
237,2.816003519817778,2.789344873151717,0.6449646376956788,0
238,-2.4825432601630135,-1.1962340527256505,0.334559402576273,2
239,-2.5233445056375934,-1.871689085044052,0.7446374440216402,2
240,6.098635940543304,-1.0289274303149694,0.9474660907129049,1
241,-0.5282568694739768,-1.7009595368490125,1.5612657717281548,2
242,0.873600647919984,3.3489657733231812,0.49095728330690835,0
243,-2.4516805993771373,-1.229807805826059,0.6247300133806987,2
244,0.458751690570662,2.2111923793178887,-0.29665156140505006,0
245,-0.45902806625457526,-0.14420320677200935,0.8461722921303177,0
246,-2.8846900515628557,0.06658121477706072,0.5744678736365706,2
247,-3.6384462518538605,0.5012438888010646,-1.201493971244701,2
248,-2.7056271381554784,-1.559615248019125,1.7761163422869368,2
249,0.5225708945059045,2.2628695553720406,-0.332005119949447,0
250,-1.4983701595956536,0.47891406688869276,-1.421226917609121,2
251,-2.966367190333857,-0.5873864473110962,0.1956907069061246,2
252,-2.3916010473116476,2.694947032667575,-0.48630784575845976,0
253,-2.923200885947822,1.4331329436691733,-0.5424872475024344,0
254,5.411969624033826,-0.8191590469663244,-0.7118184949906277,1
255,-2.63386568233516,1.6539526363070625,0.11084030266683172,0
256,3.729716105153109,-1.5954364370743273,0.017698675094022565,1
257,-2.5127366588595663,-0.6029091584102068,0.20683560564341347,2
258,3.7403457763310617,-0.7522721849104066,1.7447202386951903,1
259,-2.2707770105256326,-1.2368520828998906,0.33071591660561694,2
260,-1.4262187668053967,-0.028144127191293614,-1.6357326280433961,2
261,-3.1817586062328287,0.719095180765532,-1.2507933425179436,2
262,-2.7515523602326932,0.014924193110837555,0.39828460408001026,2
263,0.5823233938726037,1.515447147444345,-1.6463562369591913,0
264,4.181303516657416,-0.7143621098031961,1.9893326779003457,1
265,2.9370520406215403,-2.22376427942586,-1.5771402661989635,1
266,3.178162732949913,-2.2746734481805784,0.2161999218818357,1
267,1.210736998088024,1.144998702860154,0.4714054321407053,0
268,-2.38675494973163,-0.6235108784234217,1.0762805620728324,2
269,-0.48658711598950305,1.4140048945938166,1.7519779786507936,0
270,0.12041849891587728,-0.9891784126909101,0.8289102380474589,2
271,-0.04834001403421597,0.25487791207590277,-1.7517097635338033,0
272,-2.997483558865652,0.2203084326334274,-1.975254760881662,2
273,-2.521618390577003,-0.8172160996647311,-0.1862191648548747,2
274,3.8543897265263896,-0.2930426875851193,-0.037865990220435033,1
275,0.5688128644295656,5.195759922284791,0.45423568324429453,0
276,5.903299136241636,-2.1447247384231516,-0.5232387586483686,1
277,-0.09924128786755561,-0.9785837936038875,0.7370664017370865,2
278,-1.6651329809181337,-2.9113868939391176,1.4561809089488524,2
279,-2.2561646381153557,-0.1593999658106477,-0.21475252457169441,2
280,5.707215616272021,-0.3611506552184484,1.2283108048769846,1
281,-3.558729712706825,0.6094991845025636,-0.04078899051110807,2
282,-3.3477584049024744,-0.2725672269872975,-1.2293380239928324,2
283,0.914477679508902,2.6491598020581355,-0.3952019024974069,0
284,-2.497470344301719,-2.2076857890746955,1.6448561206078174,2
285,-2.4773938161655162,-0.3837543560434423,0.22458103533426155,2
286,2.143551608346462,-2.894020474226827,-0.083507406035355,1
287,0.7054866317116142,1.7028365906778875,-0.5310905135109474,0
288,-2.630059900677551,0.08889981079097267,-0.6159067190519109,2
289,0.13689114896342697,1.0715347991986786,-0.2833355481857649,0
290,-2.047233862652543,-0.8549147927672616,-1.5475698093702563,2
291,-1.4876779511392866,-0.8204619448263694,1.2033070833686441,2
292,-2.6924455961478015,-0.4875084153027733,0.3483601918561394,2
293,5.331664330328656,-0.2436039968752794,-0.46613118650318186,1
294,-1.0513446984934944,-2.714145316379686,2.1921793567662746,2
295,3.1052663568667103,-1.8674820952680606,-1.7432899531346555,1
296,-0.5716872284400366,1.1875803647636565,-1.1722747499194475,0
297,-0.40885671943345914,-2.107623755679006,-0.03597296089208206,2
298,-2.4621870029271338,-1.1105700162755772,0.9297019535800111,2
299,-4.019277992541668,1.1443214964182646,-1.0320254616180575,2
300,4.141427258419532,-1.1696501083930537,-0.12882979751985643,1
301,-2.1419975295283984,1.7171766411963065,-1.0218220789536239,0
302,-3.1847123190445084,0.2991259313682635,-2.73010204318617,2
303,-2.938860724968031,0.5842904412457147,-0.2991749716342437,2
304,0.38763808958871554,-0.6377043909817909,1.3254157505019497,0
305,-3.1478334484900676,0.36921842460772764,-1.2621494721995126,2
306,0.7242428682847417,1.0554091858834729,-0.2948484763122202,0
307,-2.7791586663152357,-0.8740085142795648,0.382403367034286,2
308,-2.982322007628787,-0.8421299133116875,-1.7128788757553548,2
309,1.7372602666730197,2.0119698363665983,0.7499790397055696,0
310,-0.3564743563557179,1.5203758555182747,1.0797146065706438,0
311,2.9677219693700683,-0.5099851528493272,-0.3351752306101172,1
312,-2.6804976162913294,-0.8811431993466017,1.1155228655776401,2
313,-2.9250276634640633,-1.203706306789166,0.19526249872798487,2
314,-3.2209619859728527,1.3332174960941743,-2.967005499957019,2
315,-2.143388753741219,-0.5015731892477002,1.391066383354942,2
316,-2.83834457381629,-1.9133535862762647,1.3723657789835846,2
317,-0.9793568473015374,-3.65524519431168,0.10634294283316045,2
318,0.6957109824670286,2.071979652451009,-1.0436358679921889,0
319,-2.633221447307471,-0.7781564056998588,-0.9577806697936493,2
320,-3.034368780901564,-0.7532921887806244,0.6530494241909542,2
321,2.114131549017887,1.225634394259248,0.3603667676172287,0
322,4.62030961499849,-0.5650006094662019,1.9135529586121212,1
323,-2.7526768520373293,-0.7274356117664691,0.5850903048996685,2
324,4.364804272620457,0.12195375580730607,-0.04598681516191324,1
325,5.734123865820392,0.6585750658518176,-2.548219939159962,1
326,4.441532402290322,-1.7357080965088778,1.4794468779362155,1
327,-0.5878066903527054,-3.3560457303508615,1.2830678547899241,2
328,0.11129739027658238,2.166568961955596,-0.06297963260640115,0
329,0.008927306766816055,0.8928426420445695,-1.9574203460289696,0
330,-3.0848944237585063,-1.2808718664092889,0.6244723830494465,2
331,4.529494918986542,-2.000506510097783,0.03373894831462567,1
332,-3.093469124316518,0.3528197064058745,-0.8237515924222844,2
333,5.126552307084962,-2.1067994676802897,0.3226014044899985,1
334,-3.0196611894232857,-0.10937035082123524,0.987455378924621,2
335,-2.825088055787751,-1.0746593058944942,-1.298358108219725,2
336,1.1331015503094328,1.695583797396109,-1.1511044746901347,0
337,2.873833283871482,1.3558127125788029,0.290332987072449,0
338,2.361410567312301,-1.5477289598024448,-0.7209774828717022,1
339,3.3568702220277156,-1.172247837331019,-0.16130373457908445,1
340,0.8086922629594954,2.0617761675570767,1.0123988857206823,0
341,-3.072789102201305,-0.6027378080764172,0.7498620539270919,2
342,-2.1519227018285654,-0.44142357867864684,-1.1305439347215362,2
343,4.407144480879831,-0.9245741052998209,-0.749290440264009,1
344,1.5831361926746579,-0.7220171216916481,-1.5337235753674896,1
345,-1.0826074956624387,1.6953094832425566,-1.9033233241862901,0
346,7.087541720901402,-0.14792445892414013,0.28778314438157515,1
347,0.17613617650555785,0.4877783353220403,-0.9138985060279836,0
348,-2.868586749975437,0.19044637601614384,-0.975907485144403,2
349,-2.966367190333857,-0.5873864473110962,0.1956907069061246,2
350,-1.3897427027353637,3.056966442962194,0.8152463314626022,0
351,0.7267636625587716,0.570306221803253,1.5088975650028016,0
352,4.412843163077065,-0.6673793772767204,-0.991814289801632,1
353,-2.3583180037090195,-1.3512390399912815,1.248790116319737,2
354,5.241098882859868,0.00823866248599791,0.9012855150806255,1
355,0.16904494760418284,0.6151756966096169,1.4165516890174596,0
356,-2.7203050953054118,-1.5910285959346326,-0.01898705762453998,2
357,-2.473882909759261,2.290542504695657,1.113822654758305,0
358,-2.1910648803423776,-1.7767347134155076,-0.5720820480698328,2
359,1.4280496806285956,1.6953600483764546,1.57363489684151,0
360,-2.9010959218296786,0.18797706010343265,0.08471129191996772,2
361,-2.53860134371901,0.8241954103075593,1.064663146518957,0
362,-1.4510949185963509,-3.1857203634278073,1.808544825753541,2
363,-2.631874574653967,-1.8716183841471983,1.656220028653459,2
364,1.7366723249396516,2.1326888473637156,-0.48335160290612167,0
365,-2.3543311989181013,-1.6616908818826686,0.7115524483990427,2
366,-3.52333523334988,0.18123723689986115,-1.1336773450720545,2
367,-3.082845328310752,-1.4470600576720054,0.0359953760125368,2
368,0.20447360017384344,-1.7650596324461483,1.8526897694079119,2
369,-3.34832157040427,3.0222035525036803,1.6355561055378636,0
370,-2.187276983616871,-2.2691822864803717,-1.0874260507726232,2
371,-2.4731541806200403,-1.5001896136496926,0.9222079928139649,2
372,-0.8697728859508193,1.2581859714088284,-0.2570889253980661,2
373,2.1363975545961185,2.310555719962582,0.6232710783790508,0
374,-2.113947012220823,-0.1155555338742413,-0.12068032052762293,2
375,1.0124925841726922,1.8678950806378731,-0.855128164975445,0
376,5.432486813195061,-1.2881369897725847,-1.0579110910747067,1
377,-1.2973113142165265,-0.07656798895873805,-1.3134730062061386,2
378,4.035940933240948,-2.5145661439805163,0.7494999720815966,1
379,-0.4258988343511069,-1.2064721754563885,-0.90867154914404,2
380,0.8802005085348675,1.534092961374356,-1.7095716311695497,0
381,4.007256922221544,-0.6155209324270066,-0.7313492611047298,1
382,-2.6780680634929523,1.5208934341944598,0.7366085807628249,0
383,-3.0679853277805877,-0.7221715859256911,1.423042134078574,2
384,-2.6196971381240792,-1.9025314197994054,1.5931487165297997,2
385,-2.5082280046052388,-0.18246445033824688,2.2023099073577783,2
386,-2.7781120328616167,0.10511765270828509,0.9788355063974705,2
387,3.3658548806504736,-0.03771245212578236,0.7708587822085512,1
388,-2.238093550395906,0.3860650797727373,0.4083377613262128,0
389,-0.06329273481672058,-1.5553903899448878,0.49929481245966495,2
390,-2.0910029932225846,3.747929461503424,-0.5515973918900966,0
391,-3.038517222709921,-0.19551398275347276,-1.9875623884653248,2
392,-2.4128246952911354,-0.6487158762300689,1.2326562128860985,2
393,-1.5589903250642574,0.5588745487224659,-1.19679670114496,2
394,-2.9189268125563,-0.47368116229025725,-0.18195236973967116,2
395,-1.4374621432195125,2.3051190625479756,0.16170782166724856,0
396,-2.3595460331910725,-1.3717172688133181,2.7012515295697206,2
397,1.1298815877502022,1.012165495988198,0.9468083097658764,0
398,2.5080241238047773,3.4328259247592534,-0.9004879597881957,0
399,-0.17411880719230954,-0.28894619447603587,2.4334099612876896,2
400,1.5400479669722484,1.477698186430915,-0.31797441874440163,0
401,3.3852688978437286,-0.8275453828642229,-2.965178928982296,1
402,-2.462854519161307,-0.8456697697242008,0.5170992733516947,2
403,3.0019717602522165,-1.1183326681762407,-0.4620114038782813,1
404,5.976118486756828,-0.8182794411416958,1.6024327875170725,1
405,-1.1317144028726556,4.3855417480359025,0.43887540169991435,0
406,-2.6867202455990506,-0.6246403871319676,-1.355098371864601,2
407,-2.6431459963379313,-1.3118334742665074,-0.5940071694091285,2
408,-3.2553365118935607,-1.2184499031158746,-0.8343190762433361,2
409,3.6463601668322165,-0.5387534606870343,-1.0478289675793888,1
410,5.146128517593194,0.520489786623623,-2.317112413227342,1
411,-3.7967643454094366,1.2907892889329877,-1.2619553819328988,2
412,6.407268423739799,-0.8217307156606591,-0.7990764180737245,1
413,0.9822612366198956,0.6445754831913695,-0.7766276523504746,0
414,-2.894761153975895,-1.582096255501344,0.41911735964086094,2
415,2.6816174407036653,1.419516142824841,0.29622432853542036,0
416,3.4211268485079342,-1.1196814808052866,-1.1313418023865647,1
417,-0.39392238143605474,1.976705041465249,2.5436576563070794,0
418,1.380256905835546,5.820713230004724,2.8845805482012428,0
419,2.23437547221294,1.5322624509102751,-0.7570826812278241,0
420,-2.2838297536698846,-1.7207806102820336,-0.08734440756492323,2
421,-2.241948086246869,-0.45872156596951,-1.6272600444062417,2
422,0.9142791206863035,0.4123899182684281,-0.06504354755275772,0
423,-0.7953280810390166,0.7763553996042261,-0.08510644101111736,0
424,-2.4809561696887186,0.036589238955385336,-0.5527961836547349,2
425,-3.1806748843509225,-1.0855418554134753,1.5587614082787395,2
426,-2.9500721748893883,-1.115635476715281,0.7463950546096478,2
427,-1.4077104570460317,0.07760885048311111,-2.236042101807152,2
428,-1.732280324469794,-2.5544309386072652,-0.5778617971239864,2
429,-2.631874574653967,-1.8716183841471983,1.656220028653459,2
430,-1.9476356569363915,-2.992806206904437,0.7656941999550075,2
431,-1.653334798591346,-3.255360622233884,0.9829231805817691,2
432,-1.7225005506553976,-0.5506418664611116,0.3456961574565779,2
433,5.213777021113423,-2.082084232752127,-0.1547307174734308,1
434,-2.9259981100683623,-0.717599317746239,0.2708646792441589,2
435,-0.06982452303814128,0.587328590642341,-2.017504352079414,0
